unix;low;high;open;close;volume;date
1638316800;49909.72;52149.51;50288.45;50555.1;1080.71281119;2021-12-01 01:00:00
1638403200;49285.23;50715.84;50566.76;50026.55;767.36982469;2021-12-02 01:00:00
1638489600;45900;50978.31;50016.02;47535.82;1360.54573599;2021-12-03 01:00:00
1638576000;37570.95;47718.95;47489.96;43604.66;4948.04023071;2021-12-04 01:00:00
1638662400;42183.07;44071.64;43591.64;43750.65;1505.88209924;2021-12-05 01:00:00
1638748800;41806;45285.25;43760;44776.64;1640.84138658;2021-12-06 01:00:00
1638835200;44428.24;46250;44764.59;44919.28;1064.67596353;2021-12-07 01:00:00
1638921600;43172;45273.2;44907.26;44523.48;987.32831545;2021-12-08 01:00:00
1639008000;41920;44824.43;44535.19;42115.92;1308.76202815;2021-12-09 01:00:00
1639094400;41480;44332.04;42121.7;41719.28;1408.78558107;2021-12-10 01:00:00
1639180800;41390;43834.94;41718.12;43732.78;654.89547338;2021-12-11 01:00:00
1639267200;43077.09;44936.72;43739.03;44304.18;561.8114736;2021-12-12 01:00:00
1639353600;40515.7;44403.76;44302.59;41389.36;1594.52625209;2021-12-13 01:00:00
1639440000;41020;43250;41408.06;42955.02;1215.25086284;2021-12-14 01:00:00
1639526400;41372.12;43866.61;42950;43288.22;1312.53640941;2021-12-15 01:00:00
1639612800;41957.66;43800;43291;42034.1;781.30951627;2021-12-16 01:00:00
1639699200;40243.01;42399.77;42033.84;41070.2;1080.37578661;2021-12-17 01:00:00
1639785600;40517.12;42137.49;41068.76;41681.69;563.02228594;2021-12-18 01:00:00
1639872000;41331.99;42964.96;41685.31;41522.03;612.7101441;2021-12-19 01:00:00
1639958400;40359.63;42170.4;41522.79;41622.99;1026.04796634;2021-12-20 01:00:00
1640044800;41370.81;43735;41618.29;43341.33;925.01083464;2021-12-21 01:00:00
1640131200;42850;43973.24;43340.22;42910.66;850.56263509;2021-12-22 01:00:00
1640217600;42386.35;45369;42920.06;44876.25;1041.80237465;2021-12-23 01:00:00
1640304000;44565;45835.08;44904.99;44941.8;702.56737991;2021-12-24 01:00:00
1640390400;44426.58;45270;44945.01;44619.19;435.91067501;2021-12-25 01:00:00
1640476800;43767.87;45372.72;44614.28;44871.05;595.0330124;2021-12-26 01:00:00
1640563200;44600;46000;44883.75;44776.58;836.54021837;2021-12-27 01:00:00
1640649600;41869.72;44780.16;44780.15;42050.39;1522.99758046;2021-12-28 01:00:00
1640736000;40610.6;42648.75;42054.56;40930.51;1055.31656788;2021-12-29 01:00:00
1640822400;40509.9;42398.44;40929.64;41638.84;1097.92469715;2021-12-30 01:00:00
1640908800;40128.87;42973.04;41635.51;40659.79;1229.55339067;2021-12-31 01:00:00
1640995200;40654.86;42226.86;40667.26;42024.88;465.13603916;2022-01-01 01:00:00
1641081600;41066.46;42257.24;42013.43;41650.43;573.80727681;2022-01-02 01:00:00
1641168000;40482.74;41923.25;41635.86;41123.69;736.9088918;2022-01-03 01:00:00
1641254400;40370.71;42100;41123.26;40636.22;956.14138327;2022-01-04 01:00:00
1641340800;37600;41631.74;40623.36;38447.98;2113.02616651;2022-01-05 01:00:00
1641427200;37550;38736.03;38449.22;38174.53;1939.32278821;2022-01-06 01:00:00
1641513600;35866;38220.5;38165.14;36586.38;2608.67848714;2022-01-07 01:00:00
1641600000;35709.3;37345.77;36592.33;36746.91;1407.3356894;2022-01-08 01:00:00
1641686400;36319.42;37756.55;36742.58;36902.73;949.64750442;2022-01-09 01:00:00
1641772800;35123.6;37281.18;36892.72;36938.15;2075.77247264;2022-01-10 01:00:00
1641859200;36477.87;38600;36927.18;37633.94;1695.83844264;2022-01-11 01:00:00
1641945600;37370;38766.5;37635.63;38430.94;1401.97668782;2022-01-12 01:00:00
1642032000;36942.13;38741.98;38426.99;37168.71;1594.30191792;2022-01-13 01:00:00
1642118400;36486.83;38100;37172.99;37770.9;1299.64238157;2022-01-14 01:00:00
1642204800;37384.38;38439.95;37760.26;37784.14;548.42923735;2022-01-15 01:00:00
1642291200;37386.21;38127.23;37785.07;37786;431.26834582;2022-01-16 01:00:00
1642377600;36445.56;37887.45;37779.52;37005;1031.9323323;2022-01-17 01:00:00
1642464000;36350.02;37717.88;37008.08;37419.14;1174.61873418;2022-01-18 01:00:00
1642550400;36305.68;37573.97;37411.86;36750.72;1317.0969915;2022-01-19 01:00:00
1642636800;35867.22;38380;36751.59;35978;1448.16432391;2022-01-20 01:00:00
1642723200;31284.87;36397.32;35980.09;32178.61;4369.23306751;2022-01-21 01:00:00
1642809600;29975;32497.24;32168.51;30970.98;3474.78015919;2022-01-22 01:00:00
1642896000;30546.36;32230.6;30969.36;32017.61;2708.7481403;2022-01-23 01:00:00
1642982400;29159.91;33229.33;32004.55;32413.98;4897.28901872;2022-01-24 01:00:00
1643068800;31557.59;33300;32419.19;32714.15;2424.40751325;2022-01-25 01:00:00
1643155200;32267;34561.29;32744.53;32791.59;3055.92721327;2022-01-26 01:00:00
1643241600;31663;33438.67;32786.11;33374.57;2105.62239139;2022-01-27 01:00:00
1643328000;32501.15;34130.63;33360.95;33868.07;1669.9562902;2022-01-28 01:00:00
1643414400;33546.17;34791.42;33853.81;34306.43;926.14144502;2022-01-29 01:00:00
1643500800;33553.34;34482;34303.82;34000.72;762.05815582;2022-01-30 01:00:00
1643587200;32856.6;34528.1;33999.18;34268.87;1705.58237481;2022-01-31 01:00:00
1643673600;33777;34969.97;34271.01;34356.88;1781.33051095;2022-02-01 01:00:00
1643760000;32400;34517.36;34358.19;32675.59;1360.6452789;2022-02-02 01:00:00
1643846400;31745.01;32903.98;32684.12;32648.17;1205.34299916;2022-02-03 01:00:00
1643932800;32374.16;36461.21;32645.34;36320.01;1896.15162855;2022-02-04 01:00:00
1644019200;35755.32;36663.56;36321.83;36191.79;853.91499304;2022-02-05 01:00:00
1644105600;35978.96;37285.99;36202.59;37034.72;614.76149254;2022-02-06 01:00:00
1644192000;36383.42;39052.73;37034.61;38349.25;1931.96451756;2022-02-07 01:00:00
1644278400;37383.83;39892.07;38350.69;38623.26;2266.58346866;2022-02-08 01:00:00
1644364800;37775.52;39295.2;38625.7;38896.29;1412.58520546;2022-02-09 01:00:00
1644451200;37921.83;39945;38895.34;38151.24;2212.98893296;2022-02-10 01:00:00
1644537600;36963;38620.66;38160.44;37342.71;1370.91612771;2022-02-11 01:00:00
1644624000;36810.24;37964.89;37341.02;37249.53;790.36235661;2022-02-12 01:00:00
1644710400;36906.69;37721.89;37251.06;37017.31;744.21087212;2022-02-13 01:00:00
1644796800;36592.31;37912.19;37021.15;37631.31;1658.3267506;2022-02-14 01:00:00
1644883200;37533.02;39437.19;37641.48;39268.04;1471.21145701;2022-02-15 01:00:00
1644969600;38134.23;39281.19;39272.75;38581.22;1288.95574698;2022-02-16 01:00:00
1645056000;35250;38856.21;38573.07;35675.49;2091.87851659;2022-02-17 01:00:00
1645142400;34830;36071.69;35673.95;35329.69;1502.91193706;2022-02-18 01:00:00
1645228800;35012.59;35773.91;35322.06;35421.18;455.99640015;2022-02-19 01:00:00
1645315200;33517.91;35457.61;35422.1;33925.28;1114.50603252;2022-02-20 01:00:00
1645401600;32503.14;34778.76;33925.95;32735.94;1932.86579903;2022-02-21 01:00:00
1645488000;32174.48;33941.17;32731.8;33773.65;2029.98282482;2022-02-22 01:00:00
1645574400;32810;34635.5;33782.24;32960.79;1943.1313895;2022-02-23 01:00:00
1645660800;30544.21;35500.09;32961.93;34270.4;3887.96981124;2022-02-24 01:00:00
1645747200;34027.83;35390.11;34259.47;34800.81;1571.43681305;2022-02-25 01:00:00
1645833600;34285.71;35738.66;34793.9;34748.08;779.66313706;2022-02-26 01:00:00
1645920000;33147.86;35383.69;34742.47;33728.38;1222.46802885;2022-02-27 01:00:00
1646006400;33496.6;39390.45;33723.57;38492.91;2218.40217852;2022-02-28 01:00:00
1646092800;38300;40299.99;38502.12;39930.2;2096.21846585;2022-03-01 01:00:00
1646179200;38978.14;40897.14;39925.7;39519.83;1613.60831501;2022-03-02 01:00:00
1646265600;37780.05;39808.27;39522.31;38381.96;1432.69986087;2022-03-03 01:00:00
1646352000;35303.59;38441.67;38375.72;35838.67;1789.4463334;2022-03-04 01:00:00
1646438400;35326.53;36308;35840.89;36072.9;581.15385536;2022-03-05 01:00:00
1646524800;34889.73;36350;36067.92;35347.63;878.84413786;2022-03-06 01:00:00
1646611200;34264.76;36399.75;35336.49;34997.42;1806.28632759;2022-03-07 01:00:00
1646697600;34875.23;36011;34979.05;35568.87;1880.34683005;2022-03-08 01:00:00
1646784000;35482.52;38800;35561.77;37890;2498.12597351;2022-03-09 01:00:00
1646870400;34880;38039.75;37897.06;35824.79;2558.51361094;2022-03-10 01:00:00
1646956800;34795.3;36551.39;35815.01;35517.44;1806.59625097;2022-03-11 01:00:00
1647043200;35448.08;36170.06;35518.49;35602.31;750.82829006;2022-03-12 01:00:00
1647129600;34400;36061.88;35596.22;34578.44;777.69497962;2022-03-13 01:00:00
1647216000;34405;36482.35;34568.5;36268.74;1622.29953377;2022-03-14 01:00:00
1647302400;34770.1;36431.83;36267.07;35831.74;1224.89865022;2022-03-15 01:00:00
1647388800;35415.99;37999.97;35822.47;37305.2;2804.29799688;2022-03-16 01:00:00
1647475200;36455.84;37599.56;37306.2;36893.49;1403.04002567;2022-03-17 01:00:00
1647561600;36280.03;38311;36881.3;37776.44;1332.28152689;2022-03-18 01:00:00
1647648000;37569.62;38359.49;37784.42;38182.47;586.93649303;2022-03-19 01:00:00
1647734400;36966.39;38258.75;38171.27;37361.19;797.85673053;2022-03-20 01:00:00
1647820800;36622.25;37672.21;37390.94;37215.21;1026.58557676;2022-03-21 01:00:00
1647907200;37150;39412.8;37221.99;38424.58;1376.78321337;2022-03-22 01:00:00
1647993600;37883.78;39096.31;38420.63;38967.69;1120.94052005;2022-03-23 01:00:00
1648080000;38830.33;40256.89;38967.37;39970.56;1251.66308097;2022-03-24 01:00:00
1648166400;39572.82;40950;39965.38;40364.92;1094.69970777;2022-03-25 01:00:00
1648252800;40150.6;40800;40379.5;40545.21;352.99883908;2022-03-26 01:00:00
1648339200;40478.13;42750;40554.32;42638.75;714.74811515;2022-03-27 01:00:00
1648425600;42483.2;43907.53;42625;42879.02;1111.35631372;2022-03-28 02:00:00
1648512000;42331.36;43476.81;42869.45;42788.5;929.14781281;2022-03-29 02:00:00
1648598400;41910;42862.24;42786.58;42128.69;887.73670653;2022-03-30 02:00:00
1648684800;40815.02;42905.94;42128.69;41110.59;1383.25281472;2022-03-31 02:00:00
1648771200;39980;42351.54;41116.93;41886.35;1370.23961092;2022-04-01 02:00:00
1648857600;41313;42726.68;41852.74;41495.35;612.01284086;2022-04-02 02:00:00
1648944000;41260;42975;41511.95;42040.49;647.45659655;2022-04-03 02:00:00
1649030400;41171.17;42722;42040.49;42449.67;922.23804698;2022-04-04 02:00:00
1649116800;41600;43048.87;42436.27;41733.59;1426.06399129;2022-04-05 02:00:00
1649203200;39576.91;41840.82;41733.63;39619.7;2390.924918;2022-04-06 02:00:00
1649289600;39216.32;40281.98;39613.03;39993.01;1350.54402595;2022-04-07 02:00:00
1649376000;38731.31;40481.85;39993.01;38859.54;997.34944005;2022-04-08 02:00:00
1649462400;38745;39406.54;38859.54;39361.66;243.40849927;2022-04-09 02:00:00
1649548800;38473.41;39874;39376.64;38730.31;601.46193554;2022-04-10 02:00:00
1649635200;36000;38951.83;38700;36344.2;1610.88919249;2022-04-11 02:00:00
1649721600;36150;37475.19;36335.06;37030.41;1392.96546258;2022-04-12 02:00:00
1649808000;36583.54;38184.58;37028.86;37773.94;1105.67535908;2022-04-13 02:00:00
1649894400;36537.07;38177.05;37774.77;36928.56;1148.94659544;2022-04-14 02:00:00
1649980800;36785.09;37783.12;36930.3;37522.02;427.07816147;2022-04-15 02:00:00
1650067200;37027.58;37673;37525;37385.39;317.2569817;2022-04-16 02:00:00
1650153600;36570.99;37595;37388.62;36690;379.5173611;2022-04-17 02:00:00
1650240000;35739.46;38125;36695.89;37859.16;974.09460278;2022-04-18 02:00:00
1650326400;37590;38730.08;37864.49;38450.75;504.57933264;2022-04-19 02:00:00
1650412800;37708.88;38978.44;38439.82;38104.41;945.82637768;2022-04-20 02:00:00
1650499200;36725.41;39478.6;38109.31;37363.36;1572.78575938;2022-04-21 02:00:00
1650585600;36322.6;37759.43;37369.97;36777.83;1248.352924;2022-04-22 02:00:00
1650672000;36415.06;37093.24;36788.63;36572.04;373.80731165;2022-04-23 02:00:00
1650758400;36112.5;37022.58;36586.22;36527.35;735.04432053;2022-04-24 02:00:00
1650844800;35566;37919.45;36515.86;37749.44;1894.45747496;2022-04-25 02:00:00
1650931200;35438;38188.19;37750.12;35822.55;2056.64713746;2022-04-26 02:00:00
1651017600;35612.2;37406.97;35827.54;37164.08;2271.39053042;2022-04-27 02:00:00
1651104000;36996.38;38463.15;37169.16;37835.52;1707.15648595;2022-04-28 02:00:00
1651190400;36190;37917.9;37836.92;36618.88;2018.19812684;2022-04-29 02:00:00
1651276800;35691.42;36805.69;36620.56;35732.82;652.96538888;2022-04-30 02:00:00
1651363200;35502;36692.38;35730;36503.06;597.70003872;2022-05-01 02:00:00
1651449600;36245.55;37240.64;36521.81;36645.99;1209.08208772;2022-05-02 02:00:00
1651536000;35652.4;36769.93;36634.46;35849.22;680.99383998;2022-05-03 02:00:00
1651622400;35774.41;37732.3;35846.49;37368.14;1417.32934125;2022-05-04 02:00:00
1651708800;33816.42;37524.64;37361.07;34658.36;1590.2961858;2022-05-05 02:00:00
1651795200;33358.67;34783.86;34668.5;34138.05;1584.91487185;2022-05-06 02:00:00
1651881600;33000;34266.98;34141.92;33632.25;525.89756653;2022-05-07 02:00:00
1651968000;31979;33665.68;33631.12;32315.47;1087.90208214;2022-05-08 02:00:00
1652054400;28403.39;32534.8;32330.2;28490.66;3055.75767607;2022-05-09 02:00:00
1652140800;28153.09;30931.22;28464.72;29447.84;3261.96476313;2022-05-10 02:00:00
1652227200;26370;30431.84;29444.22;27586.54;4126.18152075;2022-05-11 02:00:00
1652313600;24226.3;28748.16;27581.39;27857.42;3755.33794503;2022-05-12 02:00:00
1652400000;27600.73;29846.18;27834.22;28111.06;2336.14569373;2022-05-13 02:00:00
1652486400;27487.33;29113.35;28132.75;28878.08;1349.2824784;2022-05-14 02:00:00
1652572800;28309.44;30197.76;28876.42;30083.2;947.13722082;2022-05-15 02:00:00
1652659200;27887.64;30096.5;30087.24;28577.6;1511.58180996;2022-05-16 02:00:00
1652745600;27941.71;29320.54;28578.84;28848.36;1125.87160525;2022-05-17 02:00:00
1652832000;27321.87;29060.12;28836.21;27370.75;1312.67015756;2022-05-18 02:00:00
1652918400;27328.8;28808.57;27388.62;28615.56;1144.83654565;2022-05-19 02:00:00
1653004800;27195.43;29029.56;28600;27616.02;892.33362728;2022-05-20 02:00:00
1653091200;27382.42;28046.66;27623.38;27819.37;497.68725077;2022-05-21 02:00:00
1653177600;27657.97;28803.02;27820.62;28621.39;628.78278847;2022-05-22 02:00:00
1653264000;27011;28873.89;28612.11;27229.13;1119.18687432;2022-05-23 02:00:00
1653350400;26687.71;27771.32;27215.64;27591.38;1256.07038307;2022-05-24 02:00:00
1653436800;27500;28178;27596.98;27602.62;835.85021718;2022-05-25 02:00:00
1653523200;26166.01;27913.73;27603.08;27173.04;1306.27907992;2022-05-26 02:00:00
1653609600;26348.56;27345.39;27168.61;26642.25;1102.13481931;2022-05-27 02:00:00
1653696000;26554.03;27243.33;26640.74;27022.22;314.56082075;2022-05-28 02:00:00
1653782400;26846;27550;27025.19;27443.11;338.76222348;2022-05-29 02:00:00
1653868800;27280.01;29835.88;27448.01;29438.29;1673.08741195;2022-05-30 02:00:00
1653955200;29145.51;30171.06;29438.09;29603.53;1816.31954868;2022-05-31 02:00:00
1654041600;27511.72;29789.58;29607.62;27968.79;1837.20234323;2022-06-01 02:00:00
1654128000;27628.4;28532.49;27966.39;28308.91;1296.67113304;2022-06-02 02:00:00
1654214400;27285;28518.02;28320.6;27709.28;1323.25548117;2022-06-03 02:00:00
1654300800;27503.88;27966.87;27715.29;27852.84;290.11318724;2022-06-04 02:00:00
1654387200;27550;28144.93;27854.76;27873.79;387.08144686;2022-06-05 02:00:00
1654473600;27849.4;29659.79;27874.36;29315.32;1222.02413867;2022-06-06 02:00:00
1654560000;27332.33;29464.6;29305.25;29065.83;1480.81027844;2022-06-07 02:00:00
1654646400;27905.56;29249.55;29071.32;28180.23;742.29906546;2022-06-08 02:00:00
1654732800;27887.64;28621.73;28181.89;28327.87;681.02138517;2022-06-09 02:00:00
1654819200;27420;28539.99;28329.2;27634.08;1070.55512422;2022-06-10 02:00:00
1654905600;26737.75;27971.77;27636.41;27013.37;468.49603014;2022-06-11 02:00:00
1654992000;25277.43;27129.38;27027.74;25325.01;847.08609527;2022-06-12 02:00:00
1655078400;21069;25585.3;25292.55;21578.05;3708.00186047;2022-06-13 02:00:00
1655164800;20032;22387.39;21560.21;21191.2;3051.27983547;2022-06-14 02:00:00
1655251200;19160;21772.78;21187.85;21582.92;3960.07620477;2022-06-15 02:00:00
1655337600;19109.71;21953.43;21571.92;19329.19;1993.01432205;2022-06-16 02:00:00
1655424000;19188;20300.34;19331.93;19484.08;1228.77219888;2022-06-17 02:00:00
1655510400;16776.3;19776.09;19476.87;18041.77;2449.88695313;2022-06-18 02:00:00
1655596800;17093.2;19835.79;18061.42;19591.45;1787.90248684;2022-06-19 02:00:00
1655683200;18696.33;20000;19581.4;19542.2;1271.1351925;2022-06-20 02:00:00
1655769600;19297.79;20553.14;19537.28;19658.62;1289.75226504;2022-06-21 02:00:00
1655856000;18696;19747.34;19658.62;18899.59;1659.7277047;2022-06-22 02:00:00
1655942400;18805;20145.6;18898.57;20044.65;1347.93516256;2022-06-23 02:00:00
1656028800;19644.4;20400;20049.12;20093.91;949.47317933;2022-06-24 02:00:00
1656115200;19816.12;20455.98;20102.87;20363.08;428.90639799;2022-06-25 02:00:00
1656201600;19840.66;20736;20357.79;19889.86;615.45463137;2022-06-26 02:00:00
1656288000;19364.1;20335;19895.41;19582.37;1005.335612;2022-06-27 02:00:00
1656374400;19173.04;20027.63;19579.15;19240.11;1318.9917136;2022-06-28 02:00:00
1656460800;18822.76;19543.3;19237.75;19228.03;1539.17359502;2022-06-29 02:00:00
1656547200;17764;19281.08;19227.37;19035.88;1861.20383282;2022-06-30 02:00:00
1656633600;18140.08;19918.83;19054.38;18465.98;1711.04057189;2022-07-01 02:00:00
1656720000;18203.49;18643.95;18461.14;18442.15;596.73953385;2022-07-02 02:00:00
1656806400;17987.01;18829.4;18446.64;18496.79;605.6560986;2022-07-03 02:00:00
1656892800;18250;19479.25;18486.69;19372.3;978.0185821;2022-07-04 02:00:00
1656979200;18734.16;20172.37;19369.81;19637;1513.22898289;2022-07-05 02:00:00
1657065600;19235.25;20273.57;19633.47;20167.65;1811.02845595;2022-07-06 02:00:00
1657152000;19822.57;21486.99;20170.59;21254.99;1132.51240389;2022-07-07 02:00:00
1657238400;20820.52;22078.68;21259.31;21185.57;1534.03816477;2022-07-08 02:00:00
1657324800;20936.52;21567.01;21190.83;21200.57;478.13589179;2022-07-09 02:00:00
1657411200;20268.16;21210.66;21198.57;20493.78;656.02996652;2022-07-10 02:00:00
1657497600;19780;20612.78;20494.6;19860.45;860.23722563;2022-07-11 02:00:00
1657584000;19167.89;20014.87;19858.85;19262.34;1058.85033422;2022-07-12 02:00:00
1657670400;18878;20236.26;19269.46;20153.29;1845.95908436;2022-07-13 02:00:00
1657756800;19600;20830;20154.64;20521.3;1122.9623742;2022-07-14 02:00:00
1657843200;20323.94;21011;20518.58;20655.78;835.47958023;2022-07-15 02:00:00
1657929600;20303.16;21410.11;20649.88;21023.31;596.96480738;2022-07-16 02:00:00
1658016000;20563.07;21492.26;21017.22;20597.21;570.37908622;2022-07-17 02:00:00
1658102400;20567.63;22400.16;20593.38;22123.14;1084.92331144;2022-07-18 02:00:00
1658188800;21174.56;23269.77;22104.47;22866.46;1495.14543838;2022-07-19 02:00:00
1658275200;22384.01;23798;22869.35;22802.31;1546.69105949;2022-07-20 02:00:00
1658361600;21955;22999.99;22802.31;22646.11;1277.72093859;2022-07-21 02:00:00
1658448000;22042.92;23273.97;22653.37;22234.85;854.97410082;2022-07-22 02:00:00
1658534400;21506.44;22544.51;22238.52;21993.31;792.37659593;2022-07-23 02:00:00
1658620800;21811.44;22530;21999.26;22138.87;550.41078633;2022-07-24 02:00:00
1658707200;20800;22228.05;22137.09;20837.58;790.35562575;2022-07-25 02:00:00
1658793600;20381.1;21027.23;20842.67;20999.84;679.71202301;2022-07-26 02:00:00
1658880000;20752.56;22637.44;20988.89;22514.97;1187.86353059;2022-07-27 02:00:00
1658966400;22267.97;23740;22506.8;23399.53;1038.74055447;2022-07-28 02:00:00
1659052800;23040.5;23852.91;23400.08;23248.24;809.04164416;2022-07-29 02:00:00
1659139200;23012.3;24132.98;23261.29;23142;556.19549423;2022-07-30 02:00:00
1659225600;22750.01;23668;23126.22;22808.38;439.83807164;2022-07-31 02:00:00
1659312000;22296;22944.58;22815.77;22675.71;472.31350555;2022-08-01 02:00:00
1659398400;22134.17;23015.57;22659.64;22636.16;521.00021114;2022-08-02 02:00:00
1659484800;22341.31;23217.72;22638.4;22481.52;510.54312619;2022-08-03 02:00:00
1659571200;21880;22831.07;22463.7;22078.67;521.85238517;2022-08-04 02:00:00
1659657600;22060.5;22946.16;22080.66;22896.46;630.35727902;2022-08-05 02:00:00
1659744000;22515.48;22934;22888;22553.52;226.49290741;2022-08-06 02:00:00
1659830400;22444.92;22996.32;22546.59;22790.7;285.79253717;2022-08-07 02:00:00
1659916800;22779.85;23772.39;22791.25;23362.34;597.68386724;2022-08-08 02:00:00
1660003200;22354.36;23454.1;23357.44;22682.11;527.58905614;2022-08-09 02:00:00
1660089600;22218;23525;22682.11;23267.27;876.8282947;2022-08-10 02:00:00
1660176000;23125;24085.62;23266.52;23203.25;621.17679656;2022-08-11 02:00:00
1660262400;22939.13;23829.57;23204.9;23784.71;470.43754551;2022-08-12 02:00:00
1660348800;23679.54;24239;23787.7;23846.82;440.79105177;2022-08-13 02:00:00
1660435200;23564.4;24412.38;23838.1;23715.21;610.32281613;2022-08-14 02:00:00
1660521600;23349.62;24602.42;23713.79;23720.52;579.22823522;2022-08-15 02:00:00
1660608000;23254.11;23884.34;23715.22;23457.74;420.13931836;2022-08-16 02:00:00
1660694400;22784;24035.01;23460.94;22932.91;494.81039149;2022-08-17 02:00:00
1660780800;22869.02;23236.25;22929.42;22988.43;357.67482484;2022-08-18 02:00:00
1660867200;20699.22;22994.03;22982.96;20745.35;990.42321951;2022-08-19 02:00:00
1660953600;20677.23;21295;20759.14;21063.66;563.59439762;2022-08-20 02:00:00
1661040000;20998.4;21698.66;21063.01;21441.16;495.45559266;2022-08-21 02:00:00
1661126400;20892.97;21676;21427.35;21533.17;605.51759344;2022-08-22 02:00:00
1661212800;21063.25;21718.59;21535.53;21599.91;494.97914364;2022-08-23 02:00:00
1661299200;21256.74;21972.58;21604.08;21438.73;457.55616258;2022-08-24 02:00:00
1661385600;21360;21822.46;21441.87;21622.96;324.44048692;2022-08-25 02:00:00
1661472000;20168;21788.92;21620.16;20325.07;907.62497455;2022-08-26 02:00:00
1661558400;19893;20472.33;20306.68;20123.62;625.62495608;2022-08-27 02:00:00
1661644800;19642.27;20250.03;20118.77;19678.27;397.77502899;2022-08-28 02:00:00
1661731200;19668.7;20422.5;19673.83;20266.23;667.02057939;2022-08-29 02:00:00
1661817600;19507.05;20589.94;20267.91;19775.54;811.68608939;2022-08-30 02:00:00
1661904000;19766.47;20449.68;19777.81;19976.67;571.72438963;2022-08-31 02:00:00
1661990400;19682.5;20286.16;19973.03;20231.29;608.14484627;2022-09-01 02:00:00
1662076800;19838.75;20411.9;20225.07;20046.73;485.14497452;2022-09-02 02:00:00
1662163200;19756.92;20143.18;20039.13;19918.64;239.11417745;2022-09-03 02:00:00
1662249600;19685;20190.63;19927.54;20181.92;374.07669722;2022-09-04 02:00:00
1662336000;19788.61;20215.92;20185.16;19908.7;361.97603853;2022-09-05 02:00:00
1662422400;18851.17;20248.81;19897.29;18990.13;884.49609437;2022-09-06 02:00:00
1662508800;18755;19444.19;18992.15;19297.39;643.47626895;2022-09-07 02:00:00
1662595200;19080.67;19459.72;19297.37;19307.01;608.72917577;2022-09-08 02:00:00
1662681600;19229.53;21500;19304.91;21262.86;1106.04708283;2022-09-09 02:00:00
1662768000;21010.66;21693.41;21268.04;21529.96;507.3174225;2022-09-10 02:00:00
1662854400;21241;21747.99;21542.26;21676.14;452.19509395;2022-09-11 02:00:00
1662940800;21383.32;22222;21682.51;22121.63;824.4190119;2022-09-12 02:00:00
1663027200;19940;22451.77;22120.97;20209.74;1627.83691241;2022-09-13 02:00:00
1663113600;19658.05;20554.3;20199.75;20274.69;882.39689232;2022-09-14 02:00:00
1663200000;19515;20404.45;20274.29;19727.89;575.731503;2022-09-15 02:00:00
1663286400;19328.71;19945;19731.32;19779.7;483.56770344;2022-09-16 02:00:00
1663372800;19743.72;20161.28;19777.02;20091.49;357.30490735;2022-09-17 02:00:00
1663459200;19330.15;20087.44;20087.44;19371.69;398.84193111;2022-09-18 02:00:00
1663545600;18300;19626.55;19384.04;19478.07;862.06800129;2022-09-19 02:00:00
1663632000;18799;19556.34;19489.77;18932.24;585.83613674;2022-09-20 02:00:00
1663718400;18450;20200;18935.95;18781.76;1139.14266786;2022-09-21 02:00:00
1663804800;18704.95;19838.48;18777.24;19713.15;739.33844971;2022-09-22 02:00:00
1663891200;19050;20008.69;19713.15;19889.7;520.48827513;2022-09-23 02:00:00
1663977600;19398.31;19909.9;19893.78;19505.84;271.26088328;2022-09-24 02:00:00
1664064000;19259.32;19764.04;19511.38;19418.9;319.34008197;2022-09-25 02:00:00
1664150400;19359.67;20009.99;19417.9;19981.94;743.59659485;2022-09-26 02:00:00
1664236800;19641.77;21133.67;19984.51;19892.7;986.20460725;2022-09-27 02:00:00
1664323200;19350;20296.15;19891.92;19999.2;657.73138768;2022-09-28 02:00:00
1664409600;19374.49;20240.31;19998.37;19937.55;471.38295788;2022-09-29 02:00:00
1664496000;19614.34;20586;19948.49;19822.3;510.73737126;2022-09-30 02:00:00
1664582400;19565.98;19876.56;19812.95;19709.48;175.71169416;2022-10-01 02:00:00
1664668800;19317.82;19791.62;19698.45;19460.04;386.61778441;2022-10-02 02:00:00
1664755200;19375.12;20056.69;19456.55;19965.94;402.31838688;2022-10-03 02:00:00
1664841600;19865.59;20498;19970.4;20374.27;493.29395463;2022-10-04 02:00:00
1664928000;20061.43;20577.31;20372.51;20346.83;385.62751042;2022-10-05 02:00:00
1665014400;20213.7;20645.21;20337.93;20393.24;404.28750714;2022-10-06 02:00:00
1665100800;19800;20493.35;20378.28;20063.18;353.8193154;2022-10-07 02:00:00
1665187200;19769.9;20156.38;20060.84;19941.1;122.53353873;2022-10-08 02:00:00
1665273600;19849.67;20075.47;19932.84;19975.33;100.95875605;2022-10-09 02:00:00
1665360000;19620;20050.07;19963.89;19701.62;254.85565698;2022-10-10 02:00:00
1665446400;19453.27;19808.56;19686.61;19651.69;260.47177417;2022-10-11 02:00:00
1665532800;19566.07;19800;19645.04;19735.42;216.78358252;2022-10-12 02:00:00
1665619200;18839.03;19944.01;19737.36;19829.23;736.96399301;2022-10-13 02:00:00
1665705600;19614.26;20350.24;19837.19;19721.75;427.99061561;2022-10-14 02:00:00
1665792000;19536.53;19770.78;19732.44;19626.49;89.84273603;2022-10-15 02:00:00
1665878400;19624.59;19969.6;19624.59;19771.42;92.51258036;2022-10-16 02:00:00
1665964800;19668.67;20097.77;19775.98;19860.18;341.60870573;2022-10-17 02:00:00
