DateTime,Aggregated Exchanges,Binance,Bitfinex,Bitstamp,Coinbase,Gemini,Huobi,Kraken,Luno,Okex,Poloniex,Price
2022-02-10T00:00:00.000Z,9319.9263124,87.05348575,-108.61370096,218.70168295,582.71777721,946.57905733,-595.60925556,598.00426436,152.75651055,442.45693683,6995.8795539,44545.72
2022-02-11T00:00:00.000Z,2343.5357518,-112.43946271,-99.46891499,-491.60892202,826.56543342,782.57632026,-79.53101317,1222.9939851,169.41490936,71.36320445,53.67021213,42980.75
2022-02-12T00:00:00.000Z,-2358.9705171,-139.28583557,-166.19543324,-69.6306561,-450.31760563,-2112.8033116,-192.15758556,817.653909,60.23667153,-130.28235451,23.81168457,42408.76
2022-02-13T00:00:00.000Z,1323.5989725,16.82158615,373.10000047,-20.22039087,-202.20205656,34.52996433,-474.73381839,567.50136775,30.23660217,1025.5350605,-26.96934305,42336.83
2022-02-14T00:00:00.000Z,-1378.6804147,11.47202764,-1450.5613121,455.27247077,180.43996705,513.00484012,-1359.8488824,-355.97771928,152.70586221,433.48981455,41.32251677,42219.28
2022-02-15T00:00:00.000Z,-1859.2504455,-22.46732053,-93.99175459,-184.74497395,769.45679487,-568.52941032,-254.2449554,-897.09132896,130.03362076,-673.4931731,-64.17794428,43611.97
2022-02-16T00:00:00.000Z,4355.6872135,97.2412993,-171.05757358,-41.0124725,582.32010399,3123.5183953,224.00103362,397.99826023,129.67685245,-5.08885095,18.09016557,43972.06
2022-02-17T00:00:00.000Z,-5154.4426201,482.25042877,-1345.7132357,302.54315567,-1974.7863729,-2082.5481986,-39.34337393,229.54376677,-1594.0428581,852.99388779,14.66018024,42145.96
2022-02-18T00:00:00.000Z,-11253.432659,1031.8443775,-7538.0743972,-1190.2846004,-486.9226685,-1219.5648953,-142.87839266,-4.00510793,177.31228598,-2082.4526854,201.59342478,40238.68
2022-02-19T00:00:00.000Z,810.91561917,167.87440731,236.32476748,-85.45036525,876.82770542,205.38434568,-308.26668548,-557.9234033,53.48279459,243.02638393,-20.36433121,40064.67
2022-02-20T00:00:00.000Z,1108.8647221,129.33909667,713.22480387,315.40404498,-134.90967771,-29.29046053,-299.45152645,497.08725887,48.16070286,-104.6190706,-26.08044988,39081.48
2022-02-21T00:00:00.000Z,1771.3466114,217.39458975,578.19320428,7.72948745,914.95844269,396.041395,-783.89937783,453.71867547,142.30460989,-112.49979657,-42.59461877,38178.93
2022-02-22T00:00:00.000Z,-505.10620928,-247.01808842,1569.1643167,-403.73613019,-1027.0560479,-673.65606003,-460.86485854,-52.25823811,148.58941414,567.61116675,74.1183163,37414.97
2022-02-23T00:00:00.000Z,313.48323042,335.53416338,166.05517601,-181.01696942,-390.0357563,171.3161135,144.64508956,358.69112883,164.11874647,-388.57963264,-67.24482897,38172.17
2022-02-24T00:00:00.000Z,6743.8730776,354.3628233,4446.9430935,-100.85747113,124.788586,2101.9971397,-974.0316732,161.87130446,261.81914014,281.57686303,85.40327182,36766.01
2022-02-25T00:00:00.000Z,101.03540472,-432.42003889,348.41878304,-387.78384341,-75.62428926,-207.18816593,-357.62906059,-77.19636566,97.53275145,1332.5381858,-139.61255188,38876.89
2022-02-26T00:00:00.000Z,-148.49822354,-23.63138107,1356.5675207,46.96658631,336.52278476,-1887.9360073,-242.40812016,-20.27858931,60.9261543,322.93415729,-98.16132898,39416.89
2022-02-27T00:00:00.000Z,2745.5276491,325.41029607,771.51324784,539.10556949,1074.8502569,104.28464225,-318.88582907,21.29076917,70.2596336,249.48443377,-91.78537097,38450.81
2022-02-28T00:00:00.000Z,116.06250353,1386.236479,-83.03106135,-397.162895,-699.05138087,151.77797529,-161.02940938,158.62989317,140.98820943,-276.34065643,-104.95465033,40713.61
2022-03-01T00:00:00.000Z,114.27979717,-213.85767714,-203.88880827,281.03401566,578.10100513,-753.33305115,-485.88189351,931.49217693,148.70613132,-45.82175493,-122.27034687,43888.3
2022-03-02T00:00:00.000Z,-824.07247942,-536.77376192,1001.8888298,51.42813141,-1288.5802925,322.84610884,-221.10184695,-223.83984882,91.10646609,12.31072759,-33.35699292,44228.85
2022-03-03T00:00:00.000Z,1552.4912837,256.37990405,19.69628239,116.60739301,-107.62554923,675.14166727,-21.43751618,240.13366949,135.91181754,205.64103819,32.04257717,42965.82
2022-03-04T00:00:00.000Z,-7061.8368412,256.8546527,-4267.2032452,-287.29418543,105.08956273,-63.23250281,-626.34112601,-548.94750121,-1918.0217797,249.04372869,38.21555499,40571.1
2022-03-05T00:00:00.000Z,249.61202859,-462.18719517,833.5287413,-45.92453266,130.84430484,-145.89132092,-464.36058155,36.17385157,77.72849698,299.85521529,-10.15495109,39124.7
2022-03-06T00:00:00.000Z,874.45074509,1150.3088933,312.34921711,208.64882066,-105.53987476,-241.49682532,-164.13126151,134.67862366,57.42057577,-351.81889317,-125.96853068,38910.29
2022-03-07T00:00:00.000Z,2508.8701507,194.70297772,1911.8392209,-34.25559046,-45.5793658,287.69178102,-657.17412542,681.43741317,214.49499048,-30.58193207,-13.70521885,38364.07
2022-03-08T00:00:00.000Z,244.50453385,471.88461106,-955.00485012,-52.65966514,-199.05834046,243.31864689,4.17764045,428.35212537,150.40433966,181.16683076,-28.07680462,38633.38
2022-03-09T00:00:00.000Z,-1021.0453988,-129.77267553,-2563.1265146,170.62141357,557.07660035,-378.66983524,137.36024118,1020.6948553,155.839324,237.30621716,-228.37502498,40621.96
2022-03-10T00:00:00.000Z,-965.92780622,207.85609549,558.06085274,-165.86354094,-381.31985887,-301.25161915,29.13503902,-839.61821857,165.90351295,-239.65025827,0.82018938,40448.5
2022-03-11T00:00:00.000Z,-900.33315607,30.96290179,-1896.1973336,-31.07769585,1007.8442017,79.73763474,-705.31746226,555.84846569,142.42831757,26.39235973,-110.95454553,39241.59
2022-03-12T00:00:00.000Z,-320.21665301,211.81562607,1.95777058,30.59697704,-634.34606983,86.24689571,506.70473104,-126.41043841,84.11697031,-406.80207612,-74.0970394,39055.27
2022-03-13T00:00:00.000Z,1178.60762,169.33657714,-439.46449953,64.29224769,656.13349686,37.87097616,-26.94021035,531.03924988,55.29617236,123.11184332,7.93176643,38443.99
2022-03-14T00:00:00.000Z,-604.97240158,-2315.1988282,1252.2857453,-37.62032677,211.72344312,115.35118955,105.05342593,-105.03203244,187.23434856,-8.57833737,-10.19102924,38684.71
2022-03-15T00:00:00.000Z,-12571.191153,-2958.7324035,-1629.8502051,20.1642508,-645.92853991,672.81534381,302.25055185,-8999.4708593,142.44492282,560.41457707,-35.29879097,39061.83
2022-03-16T00:00:00.000Z,-7243.7200197,-87.56048396,45.71500978,282.22058281,878.33168305,-859.9477029,189.58771434,-8107.7457826,169.84457515,296.17429365,-50.33990894,40285.89
2022-03-17T00:00:00.000Z,966.67737179,168.6613984,1739.7649317,-51.85982136,57.47333449,114.79058797,75.49856684,92.65469261,-1429.4303899,162.74673836,36.37733265,41011.22
2022-03-18T00:00:00.000Z,5615.0687041,1055.2088188,1744.7361715,-27.67011192,-96.71125768,337.61727403,-1922.4184284,4432.7606884,178.46965543,4.49845035,-91.42255639,41240.52
2022-03-19T00:00:00.000Z,6634.3254203,12.65417066,1614.9528562,-35.48012987,1072.8996728,333.36789656,-437.31847234,3958.9228131,86.4528411,-51.39717337,79.27094544,41958.58
2022-03-20T00:00:00.000Z,610.6843283,-15.00181664,572.13079427,-175.46371225,524.15838539,-174.18226153,73.92656128,73.26626411,28.50701275,-298.70684854,2.04994946,41638.28
2022-03-21T00:00:00.000Z,-10364.157083,666.63950466,1236.7020298,272.86083855,-2862.203599,-103.10887456,-930.82795725,-8356.6793397,77.78314079,-362.74262844,-2.58019737,41032.8
2022-03-22T00:00:00.000Z,-2157.1981752,605.06512106,560.31978955,-425.14664236,536.88369683,-190.46410582,653.82488924,-3085.2344512,83.94268821,-892.70552207,-3.68363867,42105.65
2022-03-23T00:00:00.000Z,404.3198691,-245.04358994,463.16171522,160.01683948,624.43460369,-1126.269813,1789.6088255,-1312.0011393,141.75786735,-107.50938397,16.16394408,42414.07
2022-03-24T00:00:00.000Z,4645.2543684,-1643.5219833,1392.5180589,232.04494522,-285.29971146,3192.1401999,146.60073621,2031.3695778,-653.48602029,147.93242923,84.95613624,43442.19
2022-03-25T00:00:00.000Z,3809.4615943,195.08689911,3251.6023155,-11.81758336,268.70204487,-1509.8493587,1782.1543594,-717.65865025,128.46070854,377.12420793,45.65665126,44370.88
2022-03-26T00:00:00.000Z,-506.84371205,197.99164532,-456.89393134,-80.2541625,344.10042762,-754.79369162,-276.47964877,266.62310726,55.04936897,181.42437024,16.38880277,44459.67
2022-03-27T00:00:00.000Z,-325.71456359,627.03492136,-625.18346466,-83.08023051,-1824.551778,-34.00473529,480.4384676,772.70376597,30.06897634,376.78342146,-45.92390786,45673.01
2022-03-28T00:00:00.000Z,2987.795883,-634.6155284,-1499.8931524,197.59920425,1915.6846795,-20.47239793,228.24591807,880.31124009,149.511886,1832.1612074,-60.73717358,47438.84
2022-03-29T00:00:00.000Z,-1462.550446,-90.38342333,-493.90395204,-152.39379629,-683.59223944,-94.04704141,75.34540618,1335.2163119,115.77214617,-1464.4502255,-10.1136323,47536.77
2022-03-30T00:00:00.000Z,5073.1509811,-1.11099361,-1018.1762666,242.22053313,772.24921515,-259.14087104,1877.8405162,3937.6138073,114.68818625,-586.52979625,-6.50334953,47148.8
2022-03-31T00:00:00.000Z,-1812.6271463,73.3554971,-533.21030561,-1.30118604,-95.64023634,512.81297377,-2172.8086239,579.04727195,108.15489653,-310.96624615,27.92881239,46410.14
2022-04-01T00:00:00.000Z,-140.82632596,441.2427235,437.0494745,-50.27874433,58.36498026,321.30627123,241.73853783,-1322.8846576,162.42523242,-406.1788609,-23.61128285,45491.43
2022-04-02T00:00:00.000Z,1601.1253767,-827.97709367,269.67188698,-147.20843846,491.17189857,-212.07447507,1110.8685216,718.84973289,55.11705944,170.60840469,-27.90212029,46432
2022-04-03T00:00:00.000Z,-1438.9651266,156.76930762,67.59453894,0.47137821,-1668.0572729,4.6172031,-553.58188073,481.88239342,42.68203966,70.40300673,-41.74584065,46499.09
2022-04-04T00:00:00.000Z,1363.4944833,863.07662235,357.40847212,101.04472103,-170.72507775,-175.97660954,123.88976287,1187.4584493,148.2580164,-1063.1009484,-7.83892509,46014.87
2022-04-05T00:00:00.000Z,2676.3554443,165.76690366,-503.30765969,-54.14076494,180.34705247,-188.26239489,-725.74172986,4410.3921186,96.03145232,-745.95430099,41.22476762,46285.25
2022-04-06T00:00:00.000Z,798.38207806,857.25186987,-175.01661249,403.44448121,-819.87244319,777.5166421,1590.4620964,-1602.8351976,141.16759057,-325.82188341,-47.91446544,44324.04
2022-04-07T00:00:00.000Z,795.76653064,-1207.6451272,750.76690692,-63.2206351,474.5738736,266.07464907,866.30177977,559.89288972,-1414.5032962,591.87531873,-28.34982858,43330.58
2022-04-08T00:00:00.000Z,4736.6690155,2211.0677539,-299.95941999,-643.86390006,581.06237976,-349.86895665,984.15614844,2474.882446,120.11129391,-381.1621789,40.24344902,43052.91
2022-04-09T00:00:00.000Z,-3116.169953,-1752.7471018,-124.76097819,73.67231802,40.11458197,-107.52743588,-20.29574731,-1477.5273755,65.69175447,225.88500826,-38.67497711,42474.54
2022-04-10T00:00:00.000Z,2131.3670196,125.0625036,500.92011502,260.06413595,210.98284501,-797.74437737,-199.85521668,1919.2574838,49.09797863,82.99181504,-19.41026338,42682.04
2022-04-11T00:00:00.000Z,2562.2949312,888.55553811,-253.443272,335.44029244,-193.97223449,47.67310728,1043.3232036,11.29461933,163.25453521,435.611054,84.55808781,40826.13
2022-04-12T00:00:00.000Z,2692.3801746,474.05226896,469.97197094,91.67122154,126.13429306,481.29647363,405.12547589,706.67639874,170.59218789,-260.94441272,27.80429665,39970.4
2022-04-13T00:00:00.000Z,-20080.718449,-20884.587374,594.64003344,-356.23143962,-966.98634257,-35.90617932,874.03237529,669.23271862,160.44574613,13.41125427,-148.76924059,40564.96
2022-04-14T00:00:00.000Z,13114.148445,-233.08208902,1831.4180292,189.97856479,412.07617804,5351.3960475,-121.21969019,4940.8953534,132.08457679,585.99011588,24.61135898,40545.35
2022-04-15T00:00:00.000Z,-9920.5063478,68.05673515,57.79878136,-275.30950958,-162.16938384,-5622.4855211,-147.62620738,-4177.7426376,69.98173443,265.46979606,3.51986471,40289.98
2022-04-16T00:00:00.000Z,996.60009566,-140.4189649,-10.65255694,-55.92367119,25.75918554,-187.53294955,165.39079783,414.80323653,48.6844169,659.38356112,77.10704032,40358.55
2022-04-17T00:00:00.000Z,1493.6040738,51.30905679,274.01680367,72.44794759,632.92224569,-36.79501805,-72.84691851,463.24277928,33.1159576,65.4109845,10.78023527,40083.27
2022-04-18T00:00:00.000Z,1741.3079231,-137.83851155,-179.83872898,94.69322458,111.2613462,802.19303822,236.95914596,1073.6237315,56.29884408,-260.00003674,-56.04413013,39832.8
2022-04-19T00:00:00.000Z,-433.90743459,202.80000977,497.13620071,-113.57414326,707.02402797,-164.07645674,-1201.2110148,628.64470804,121.13293629,-1072.945167,-38.83853552,41172.03
2022-04-20T00:00:00.000Z,1055.0665153,-272.7030814,-114.35411473,988.84347175,687.63252613,-95.75332078,-1506.1190379,1235.7787138,112.57178505,50.08711849,-30.91754508,41563.57
2022-04-21T00:00:00.000Z,-1189.9712422,12.03823339,176.52296082,23.33580921,-1064.4343179,706.08045516,48.17194344,362.37520293,-1134.5364458,-357.63915293,38.11406952,41430.62
2022-04-22T00:00:00.000Z,760.00342038,75.2455576,117.85147068,-1180.6917114,881.16435618,-283.26037264,82.68760554,1113.3909561,96.04127372,-138.82556225,-3.6001531,39992.48
2022-04-23T00:00:00.000Z,-149.10444916,479.49367861,-97.80688043,23.93131172,236.03409955,-210.0663806,-195.34082081,-289.55014311,65.71651233,-211.18402826,49.66820184,39647.1
2022-04-24T00:00:00.000Z,-1439.3524522,452.40966652,106.66268659,156.6192629,-2282.2993354,-66.52191212,-309.61399417,641.14842343,57.86314658,-221.97211281,26.35171623,39493.87
2022-04-25T00:00:00.000Z,1414.8772099,244.53513887,-3563.4245989,-19.35402361,2604.3402554,-227.38604315,574.0490753,910.85991923,120.40864199,875.82400811,-104.97516335,39412.75
2022-04-26T00:00:00.000Z,1650.0232273,207.36908647,-324.39772501,353.40245582,-1087.3375497,365.83950251,609.75988941,550.17270183,114.685403,457.14435801,403.38510503,39262.22
2022-04-27T00:00:00.000Z,334.65086762,-449.16911852,-108.96113395,-155.19229732,663.33215085,-292.88664821,213.50628443,684.17564391,78.56654497,-695.83989881,397.11934027,38683.11
2022-04-28T00:00:00.000Z,-1211.8238822,504.09473247,240.11808628,68.0849748,-1988.9044205,58.82917845,-28.80135341,734.38776417,194.54954788,-2270.7170714,1276.5346791,39639.3
2022-04-29T00:00:00.000Z,2080.9516607,-252.07256813,566.95488221,-195.25343628,401.96336525,503.25916363,24.85825528,684.09417458,94.2265709,241.045032,11.87622124,39050.88
2022-04-30T00:00:00.000Z,1511.8875458,2300.631724,1335.6184721,-22.68190979,-336.57717312,-16.43783255,124.28525285,134.99953688,76.87688722,24.0512162,-2108.878628,38197.89
2022-05-01T00:00:00.000Z,5635.659349,4551.7299796,768.36972581,-64.08802479,-20.41458123,-259.56279803,-94.49486995,728.8442184,76.83640559,-70.48598641,18.92528002,38064.88
2022-05-02T00:00:00.000Z,12007.309232,5847.2649594,-3238.6521893,26.42855341,-564.23680896,9430.1223729,176.607378,-99.13311941,75.53047781,350.09949163,3.27811683,38606.63
2022-05-03T00:00:00.000Z,-2292.8433773,7907.7012395,-1651.9223404,525.78415543,446.06626093,-8890.9315996,38.37697535,-1394.1958492,116.47694805,591.51158527,18.28924747,38081.87
2022-05-04T00:00:00.000Z,-2343.3187451,-1764.6960755,79.44996215,-182.67079727,-316.71030997,1808.5475222,-245.83973422,-2112.595066,94.80515238,354.81267057,-58.4220695,38835.09
2022-05-05T00:00:00.000Z,-4837.4208709,-6048.9238023,2533.2272449,714.38814357,-171.77379618,-1595.5865342,414.74474793,711.90339607,-1327.7263658,-182.87129684,115.19739194,37723.96
2022-05-06T00:00:00.000Z,6234.7678765,1478.3862452,2900.070239,-161.55792748,297.25747252,1501.3287712,591.24628333,-671.796128,152.06613166,67.01135189,80.75543705,35986.44
2022-05-07T00:00:00.000Z,-2777.1871552,-1552.0461108,2282.4961183,-152.78822816,-278.78573479,-2453.8300679,-6.7503527,-1515.0521846,115.323743,765.14656683,19.09909555,35483.04
2022-05-08T00:00:00.000Z,11124.668788,6400.8956248,2684.7016268,485.51091511,859.85556826,827.13654891,332.76828683,-1297.8935516,72.08315437,672.7104603,86.90015407,34617.76
2022-05-09T00:00:00.000Z,23918.663277,2545.6887304,-648.99065473,312.94147916,606.3912184,12366.848937,3030.1161156,1986.3654712,227.48751475,3354.5281484,137.28631644,32148.84
2022-05-10T00:00:00.000Z,50171.296207,49099.154303,10283.585161,405.45984972,-1164.8797127,-10864.14699,-701.13873377,-658.4595063,276.64540237,3415.1225766,79.95385616,31230.8
2022-05-11T00:00:00.000Z,-22229.55548,-28320.36395,3395.2109856,381.05084263,3931.6323916,-2032.2715949,978.66253738,-2582.2443654,254.83494572,1840.102816,-76.17008895,30111.73
2022-05-12T00:00:00.000Z,-6436.6945094,-7882.1380787,9990.0529173,953.80903307,-3496.5487404,4023.5084265,-2475.7860181,-4212.8346435,367.04043399,-3585.3201661,-118.47767357,27960.64
2022-05-13T00:00:00.000Z,-4830.7144704,-9907.5516369,4083.0183445,-435.19541242,3103.9579295,-4162.9785371,-239.2997732,1154.2415892,281.52338068,1311.6482246,-20.0785793,29832.21
2022-05-14T00:00:00.000Z,-2140.8467092,-3137.3669481,304.58247218,336.97734329,-3562.5503297,3587.8394086,174.42076602,-498.70248652,123.60079826,556.83040679,-26.47814,29431.59
2022-05-15T00:00:00.000Z,-2187.3732646,516.03089627,-45.41243967,-1010.4755957,81.49353911,-1343.099506,119.78363035,-436.16584117,54.08931503,-125.65511456,2.03785167,30434.63
2022-05-16T00:00:00.000Z,851.91297172,405.00986922,259.53198004,27.61265659,598.62184825,-107.66996688,377.98974532,-360.13081611,218.82376423,-465.33201268,-102.54409626,30200.32
2022-05-17T00:00:00.000Z,-1898.1351732,460.70284103,1404.3870776,-827.33057673,-1100.8432426,1470.5324461,-530.90498211,-1709.3493899,173.48563845,-1312.9578696,74.14288458,30089.62
2022-05-18T00:00:00.000Z,5168.6042897,962.56784453,-95.69148001,13.06581671,550.69190483,1865.6317555,-458.31036133,45.23341599,213.35382768,2077.3393737,-5.27780789,29641.93
2022-05-19T00:00:00.000Z,3527.2858412,1015.0418809,-208.96122509,537.80036253,5031.5515894,-2525.234225,2125.7999822,-1747.9249702,-1784.3222157,1079.4382848,4.09637737,29579.09
2022-05-20T00:00:00.000Z,-4529.7330683,1255.4680843,247.22481037,-46.68409038,-5579.1921215,-1705.0351394,132.92803955,-682.81392652,163.02546928,1649.2283891,36.11741683,29711.88
2022-05-21T00:00:00.000Z,-705.15984498,1178.2629706,-236.18047709,-215.79428111,-30.78083837,-186.45652459,55.52503894,-1252.2863184,82.12634449,-70.51002026,-29.06573915,29268.72
2022-05-22T00:00:00.000Z,-1317.8863306,230.95602781,-1992.9488823,158.59242774,1192.8547942,3.94625822,-222.93437784,-876.1237898,32.41559044,121.95038943,33.40523155,29836.94
2022-05-23T00:00:00.000Z,12916.10448,18128.398478,-1158.7970996,717.09092937,-863.01517593,1123.0844392,-542.26273174,-3026.6200108,148.8787423,-1665.7155519,55.06246078,29748.06
2022-05-24T00:00:00.000Z,4871.7521072,476.5650729,224.11251096,-23.1851684,644.59101861,3806.9865425,449.77177797,-536.01448022,181.59843164,-385.13561888,32.46202009,29215.02
2022-05-25T00:00:00.000Z,-2494.6431802,740.38690157,-99.28905735,-340.68257943,373.2710535,-3259.95211,521.20043521,-1467.7427149,182.49960956,862.50053491,-6.8352532,29755.3
2022-05-26T00:00:00.000Z,-14562.584762,1044.7963107,-891.74438354,136.59147439,-644.18160229,-2476.1990873,-1374.2604237,-10586.326345,173.85885603,62.87088869,-7.99044952,28954.66
2022-05-27T00:00:00.000Z,4686.4997036,1200.1670236,-661.11978201,-370.04356668,2952.2148845,2853.4110563,-523.96486238,-610.78918261,152.48550961,-345.99890016,40.13752347,28805.54
2022-05-28T00:00:00.000Z,-6536.3541659,-207.17863133,-2064.1047692,249.68802029,-3041.3540886,-2973.8656159,212.0950785,775.75099857,86.73959179,331.94635239,93.92889748,28869.72
2022-05-29T00:00:00.000Z,616.76512789,667.33873002,-1630.5483594,-28.36298687,733.95838773,1596.3262281,135.10713242,-620.06678724,32.4030148,-262.73983089,-6.65040085,29184.44
2022-05-30T00:00:00.000Z,2450.5732287,1571.9972954,-2031.686407,-517.12554129,1905.0503225,-142.01239662,-218.26327912,702.98648648,133.4375217,1111.0687887,-64.87956212,30724.57
2022-05-31T00:00:00.000Z,-27793.914416,-24655.277424,-517.46265207,-1991.3184232,-134.59707268,-1067.5427427,115.98233792,949.65460387,220.51255133,-696.61612971,-17.24946435,31785.17
2022-06-01T00:00:00.000Z,9824.1366378,2023.4191345,-565.83765795,559.32745282,-551.60627832,5106.2730494,1518.0043669,192.53365983,176.47915699,1337.5170984,28.02665521,30640.27
2022-06-02T00:00:00.000Z,-6982.6238312,154.14298969,63.30033813,-425.11803838,467.87809686,-5434.0697093,-53.06695146,447.90632525,-1665.0721963,-568.73412527,30.20943951,30110.67
2022-06-03T00:00:00.000Z,3686.7700215,1742.2645945,-194.64247317,137.95069209,-2163.5373919,4128.9591355,-274.18845164,78.65996746,128.51006964,116.82776688,-14.03388793,29963.04
2022-06-04T00:00:00.000Z,-3844.6271817,-2322.2767197,100.12755094,-115.20372869,102.96624843,-3962.8932081,768.10109959,-172.63856666,70.40574063,137.68934667,1549.0950552,29710.11
2022-06-05T00:00:00.000Z,-7440.2700651,-10424.51411,302.03434149,-18.77651174,86.48919596,45.2814651,-131.93647068,-105.10412099,55.81087824,215.43092851,2535.0143386,29834.14
2022-06-06T00:00:00.000Z,2438.5674012,1421.5031793,129.17268095,-354.26366515,46.97760699,-692.13269751,475.36564195,533.3541141,157.18945337,-321.31891238,1042.7199995,30808.25
2022-06-07T00:00:00.000Z,4413.2758511,2588.3603707,-104.02687148,293.68419089,318.01635295,2254.4618583,-1561.3318717,-445.03375182,311.94251419,774.44234945,-17.23929024,30380.72
2022-06-08T00:00:00.000Z,214.9767466,509.12351598,-128.23808205,136.48436907,-331.80195016,-802.40894824,593.17073223,-6.22777,207.91718772,55.60592545,-18.6482334,30572.56
2022-06-09T00:00:00.000Z,1553.9222834,2165.3632072,-292.52079064,-94.23453572,-605.45703714,-169.93135324,231.11803459,-287.84729802,191.82023892,390.09137242,25.52044511,30301.17
2022-06-10T00:00:00.000Z,7209.2396725,1783.0455197,-43.10197024,176.91960921,114.82351806,4690.5059581,382.5514279,-96.83776791,146.56267903,79.26648748,-24.49578886,29588.41
2022-06-11T00:00:00.000Z,-2694.3964411,2149.8048014,1283.9597573,-195.66532202,47.91459728,-5284.653379,-1471.0137385,417.30628685,109.01708041,197.36199248,51.57148271,28759.78
2022-06-12T00:00:00.000Z,6148.8259228,2106.6673378,2570.4803522,425.2880327,495.82063383,-259.20622419,320.60993259,156.11487609,101.72741898,220.03835905,11.28520365,27545
2022-06-13T00:00:00.000Z,-39145.997835,-41527.307633,-10860.999081,-240.88196398,644.92053614,7243.6618665,181.02045487,-13.95135744,377.69888439,5013.7754984,36.06496024,24423.88
2022-06-14T00:00:00.000Z,-33812.701548,-53203.69303,10096.001628,1285.3662451,1286.408415,98.85407365,1160.8011664,1931.956265,447.15462224,3148.8329373,-64.38387029,22025.96
2022-06-15T00:00:00.000Z,-15694.039674,-6486.7902823,-1614.2991223,514.79138904,-694.01681159,-4787.3347955,-1899.6696008,1250.522332,-1821.1067589,-130.6839702,-25.45205388,21413.87
2022-06-16T00:00:00.000Z,-4409.0125803,621.46886697,-862.75542872,181.3922994,-2254.6900591,-2196.6558181,-1407.8335117,1356.9367697,195.12191967,-0.6577238,-41.33989458,21585.17
2022-06-17T00:00:00.000Z,-1306.3930518,511.77326011,-8387.4829688,-1530.9068814,359.60467188,6429.3311325,53.24087208,60.9555136,224.15956994,890.1457212,82.78605707,20775.87
2022-06-18T00:00:00.000Z,95118.700897,102029.22715,-7504.8170454,-160.55119286,655.31210905,-6995.8999491,3822.2303929,1650.6557027,258.86989975,1420.0448844,-56.371056,19161.72
2022-06-19T00:00:00.000Z,-7477.5153641,-2014.4282768,-839.00742522,-478.69296877,1036.6371982,277.44972396,-3781.5084117,-988.82063921,123.69374196,-654.12521487,-158.71309152,19356.43
2022-06-20T00:00:00.000Z,-6323.9179447,-681.88663979,-3349.1940878,-76.88342253,-1367.9354215,-206.35485411,698.88271947,-1316.3567334,224.27108733,-312.93907846,64.47848598,20316.17
2022-06-21T00:00:00.000Z,12299.938862,537.17829985,6301.7764739,171.78921215,2774.2769403,1385.3181262,346.66674239,399.53293532,248.90637946,159.9516122,-25.45786016,21016.87
2022-06-22T00:00:00.000Z,-7358.5163158,59.72306362,-1116.2538433,79.32406458,-2254.8314967,-2310.6780295,-205.14951933,-1052.8699025,-1146.4960069,504.65662791,84.05872632,20309.45
2022-06-23T00:00:00.000Z,17.11680346,-34.36122581,-2054.1366379,-278.43025828,587.29890672,990.53188329,76.98020221,-350.82827759,170.31468298,901.3515228,8.39600504,20533.01
2022-06-24T00:00:00.000Z,563.44698764,1018.3475428,-996.57373719,-151.73028502,-848.07532629,-278.87378656,491.04836539,600.10856095,262.96233413,531.7209755,-65.48765604,21123.17
2022-06-25T00:00:00.000Z,-154.09637928,79.17206085,-819.65479733,-30.6900467,1495.3434666,-757.55101565,-144.08185787,-604.83616071,121.02004256,480.54066499,26.64126401,21244.56
2022-06-26T00:00:00.000Z,1520.7349274,523.07667147,-78.54766458,-43.30293737,-375.12098076,264.5172271,244.57155992,293.33297806,82.01471622,602.76214322,7.43121415,21412.33
2022-06-27T00:00:00.000Z,13671.067117,-1464.3167226,-1275.6121,343.03842274,724.88443724,15051.620485,1264.0873335,-1085.7282443,192.45889176,-79.58273879,0.21735308,21029.37
2022-06-28T00:00:00.000Z,-10131.199163,-295.15381111,3569.9628365,152.52981696,-238.32098797,-14441.491267,-156.13345161,227.82135019,250.00267774,860.52665493,-60.94298127,20681.84
2022-06-29T00:00:00.000Z,-5118.3181999,294.54795288,-396.2777484,-483.23025461,-1350.6715319,3922.1262862,-433.84719837,-8335.8395004,385.55597397,1317.6800996,-38.36227895,20123.78
2022-06-30T00:00:00.000Z,-3698.8704179,-410.35039571,-221.41329836,271.54870889,213.36408511,-2368.2971197,-133.17720683,-1882.5504875,259.83806167,682.60319443,-110.43595991,19380.91
2022-07-01T00:00:00.000Z,4261.7630304,-128.47050243,804.06914024,337.34972746,-1246.4937242,2474.7527872,606.21870873,39.56810506,206.13000177,1127.3679031,41.27088357,19884.89
2022-07-02T00:00:00.000Z,-3612.5303901,-97.62382408,56.46186058,401.23061906,558.68206575,-4185.1725529,-246.79213052,-1025.9887413,104.07661764,822.44375177,0.1519439,19192.35
2022-07-03T00:00:00.000Z,1729.0461032,21.23587689,611.20715467,-400.91887318,1007.0302948,-44.92184755,-45.35683347,263.88859114,82.47376162,257.2439619,-22.83598366,19192.69
2022-07-04T00:00:00.000Z,2014.3904525,297.91427704,1614.3273624,157.02939064,-657.24369222,302.64209269,353.18014992,-462.02737514,153.02461237,319.90835517,-64.36472042,19674.89
2022-07-05T00:00:00.000Z,2596.1855672,-403.17221411,39.17963455,-500.07580462,889.09811466,-319.1060611,3167.2657436,-799.55343788,280.25290448,216.26343089,26.03325665,20004.92
